distrito_pr,distrito,populacao_total,ano,tamanho_em_ha,tamanho_em_m2,tamanho_em_km2,razao_residentes_0_4,razao_residentes_5_9,razao_residentes_10_14,razao_residentes_15_19,razao_residentes_20_24,razao_residentes_25_29,razao_residentes_30_34,razao_residentes_35_39,razao_residentes_40_44,razao_residentes_45_49,razao_residentes_50_54,razao_residentes_55_59,razao_residentes_60_64,razao_residentes_65_69,razao_residentes_70_74,razao_residentes_75_79,razao_residentes_80_84,razao_residentes_85_89,razao_residentes_90_94,razao_residentes_95_99,razao_residentes_100
anhanguera,Anhanguera,108277,2020,3.33,33300000,"33,3",0.07708893241622254,0.08352692874170577,0.09978894304499006,0.09108853763342899,0.09508191742966034,0.0919388390349079,0.09025342018554791,0.09073930670067873,0.08568305015259874,0.06614130187218148,0.048042029183558814,0.03296436326090588,0.019602484094808605,0.011463884966367542,0.006939066794211877,0.00394782793543783,0.002596456065230265,0.0011843483806313487,6.377260511091878E-4,1.6702348957621586E-4,6.073581439135122E-5
anhanguera,Anhanguera,113732,2021,3.33,33300000,"33,3",0.07708893241622254,0.08352692874170577,0.09978894304499006,0.09108853763342899,0.09508191742966034,0.0919388390349079,0.09025342018554791,0.09073930670067873,0.08568305015259874,0.06614130187218148,0.048042029183558814,0.03296436326090588,0.019602484094808605,0.011463884966367542,0.006939066794211877,0.00394782793543783,0.002596456065230265,0.0011843483806313487,6.377260511091878E-4,1.6702348957621586E-4,6.073581439135122E-5
brasilandia,Brasilândia,270354,2017,2.1,21000000,21,0.07465706369518114,0.08382971334526156,0.09699982636136464,0.08784605047599635,0.09391207845446516,0.09499165779599725,0.08623045621664062,0.07667655651937581,0.07147117221177873,0.06005254456095849,0.050762877569663065,0.03906114344816132,0.02971862991567202,0.019798579182992472,0.014778157769573981,0.00973508783850097,0.005752723484247956,0.0024762379302274667,9.361387297201398E-4,2.000619059482557E-4,4.907178825145894E-5
brasilandia,Brasilândia,271004,2018,2.1,21000000,21,0.07465706369518114,0.08382971334526156,0.09699982636136464,0.08784605047599635,0.09391207845446516,0.09499165779599725,0.08623045621664062,0.07667655651937581,0.07147117221177873,0.06005254456095849,0.050762877569663065,0.03906114344816132,0.02971862991567202,0.019798579182992472,0.014778157769573981,0.00973508783850097,0.005752723484247956,0.0024762379302274667,9.361387297201398E-4,2.000619059482557E-4,4.907178825145894E-5
brasilandia,Brasilândia,271621,2019,2.1,21000000,21,0.07465706369518114,0.08382971334526156,0.09699982636136464,0.08784605047599635,0.09391207845446516,0.09499165779599725,0.08623045621664062,0.07667655651937581,0.07147117221177873,0.06005254456095849,0.050762877569663065,0.03906114344816132,0.02971862991567202,0.019798579182992472,0.014778157769573981,0.00973508783850097,0.005752723484247956,0.0024762379302274667,9.361387297201398E-4,2.000619059482557E-4,4.907178825145894E-5
brasilandia,Brasilândia,272203,2020,2.1,21000000,21,0.07465706369518114,0.08382971334526156,0.09699982636136464,0.08784605047599635,0.09391207845446516,0.09499165779599725,0.08623045621664062,0.07667655651937581,0.07147117221177873,0.06005254456095849,0.050762877569663065,0.03906114344816132,0.02971862991567202,0.019798579182992472,0.014778157769573981,0.00973508783850097,0.005752723484247956,0.0024762379302274667,9.361387297201398E-4,2.000619059482557E-4,4.907178825145894E-5
brasilandia,Brasilândia,272787,2021,2.1,21000000,21,0.07465706369518114,0.08382971334526156,0.09699982636136464,0.08784605047599635,0.09391207845446516,0.09499165779599725,0.08623045621664062,0.07667655651937581,0.07147117221177873,0.06005254456095849,0.050762877569663065,0.03906114344816132,0.02971862991567202,0.019798579182992472,0.014778157769573981,0.00973508783850097,0.005752723484247956,0.0024762379302274667,9.361387297201398E-4,2.000619059482557E-4,4.907178825145894E-5
cachoeirinha,Cachoeirinha,136848,2017,1.33,13300000,"13,3",0.07072037234450228,0.07593208057245181,0.0862927893090306,0.08319224096486277,0.09202706186464887,0.09683465367920124,0.0888638058011608,0.07606446353546122,0.07082488521003602,0.06371801035374121,0.05684106380162065,0.043324066525922675,0.03243382593730622,0.02182925384781533,0.016833538875302215,0.011949304292691764,0.007169582575615058,0.003337444172710994,0.0013238296300941313,2.3689582854316034E-4,4.180514621349888E-5
cachoeirinha,Cachoeirinha,135853,2018,1.33,13300000,"13,3",0.07072037234450228,0.07593208057245181,0.0862927893090306,0.08319224096486277,0.09202706186464887,0.09683465367920124,0.0888638058011608,0.07606446353546122,0.07082488521003602,0.06371801035374121,0.05684106380162065,0.043324066525922675,0.03243382593730622,0.02182925384781533,0.016833538875302215,0.011949304292691764,0.007169582575615058,0.003337444172710994,0.0013238296300941313,2.3689582854316034E-4,4.180514621349888E-5
cachoeirinha,Cachoeirinha,134847,2019,1.33,13300000,"13,3",0.07072037234450228,0.07593208057245181,0.0862927893090306,0.08319224096486277,0.09202706186464887,0.09683465367920124,0.0888638058011608,0.07606446353546122,0.07082488521003602,0.06371801035374121,0.05684106380162065,0.043324066525922675,0.03243382593730622,0.02182925384781533,0.016833538875302215,0.011949304292691764,0.007169582575615058,0.003337444172710994,0.0013238296300941313,2.3689582854316034E-4,4.180514621349888E-5
cachoeirinha,Cachoeirinha,133831,2020,1.33,13300000,"13,3",0.07072037234450228,0.07593208057245181,0.0862927893090306,0.08319224096486277,0.09202706186464887,0.09683465367920124,0.0888638058011608,0.07606446353546122,0.07082488521003602,0.06371801035374121,0.05684106380162065,0.043324066525922675,0.03243382593730622,0.02182925384781533,0.016833538875302215,0.011949304292691764,0.007169582575615058,0.003337444172710994,0.0013238296300941313,2.3689582854316034E-4,4.180514621349888E-5
cachoeirinha,Cachoeirinha,132822,2021,1.33,13300000,"13,3",0.07072037234450228,0.07593208057245181,0.0862927893090306,0.08319224096486277,0.09202706186464887,0.09683465367920124,0.0888638058011608,0.07606446353546122,0.07082488521003602,0.06371801035374121,0.05684106380162065,0.043324066525922675,0.03243382593730622,0.02182925384781533,0.016833538875302215,0.011949304292691764,0.007169582575615058,0.003337444172710994,0.0013238296300941313,2.3689582854316034E-4,4.180514621349888E-5
casa verde,Casa Verde,84664,2017,710.0,7100000,"7,1",0.0552648790058862,0.05765906755115388,0.06541390264411848,0.06506353358871345,0.08436886854153042,0.09241567784733253,0.08713678407923012,0.0736125385405961,0.06798327571708866,0.06908109875735775,0.0658343455106045,0.05600065402223676,0.044707091469681395,0.03456974679996263,0.03013173876483229,0.02315939456227226,0.016677567037279267,0.007486218817154069,0.002604409978510698,6.18985331215547E-4,2.1022143324301597E-4
casa verde,Casa Verde,84485,2018,710.0,7100000,"7,1",0.0552648790058862,0.05765906755115388,0.06541390264411848,0.06506353358871345,0.08436886854153042,0.09241567784733253,0.08713678407923012,0.0736125385405961,0.06798327571708866,0.06908109875735775,0.0658343455106045,0.05600065402223676,0.044707091469681395,0.03456974679996263,0.03013173876483229,0.02315939456227226,0.016677567037279267,0.007486218817154069,0.002604409978510698,6.18985331215547E-4,2.1022143324301597E-4
casa verde,Casa Verde,84296,2019,710.0,7100000,"7,1",0.0552648790058862,0.05765906755115388,0.06541390264411848,0.06506353358871345,0.08436886854153042,0.09241567784733253,0.08713678407923012,0.0736125385405961,0.06798327571708866,0.06908109875735775,0.0658343455106045,0.05600065402223676,0.044707091469681395,0.03456974679996263,0.03013173876483229,0.02315939456227226,0.016677567037279267,0.007486218817154069,0.002604409978510698,6.18985331215547E-4,2.1022143324301597E-4
casa verde,Casa Verde,84096,2020,710.0,7100000,"7,1",0.0552648790058862,0.05765906755115388,0.06541390264411848,0.06506353358871345,0.08436886854153042,0.09241567784733253,0.08713678407923012,0.0736125385405961,0.06798327571708866,0.06908109875735775,0.0658343455106045,0.05600065402223676,0.044707091469681395,0.03456974679996263,0.03013173876483229,0.02315939456227226,0.016677567037279267,0.007486218817154069,0.002604409978510698,6.18985331215547E-4,2.1022143324301597E-4
casa verde,Casa Verde,83897,2021,710.0,7100000,"7,1",0.0552648790058862,0.05765906755115388,0.06541390264411848,0.06506353358871345,0.08436886854153042,0.09241567784733253,0.08713678407923012,0.0736125385405961,0.06798327571708866,0.06908109875735775,0.0658343455106045,0.05600065402223676,0.044707091469681395,0.03456974679996263,0.03013173876483229,0.02315939456227226,0.016677567037279267,0.007486218817154069,0.002604409978510698,6.18985331215547E-4,2.1022143324301597E-4
freguesia do o,Freguesia do Ó,136687,2017,1.05,10500000,"10,5",0.05407266365482305,0.05866068981992173,0.07066122380152746,0.06922087868078439,0.08379998173220822,0.09221721809635558,0.0866244633836166,0.07540382358934004,0.07201725603715388,0.07199617781587471,0.06927006119710245,0.05534438300533279,0.042395329066164535,0.029938100290176847,0.026136994386167067,0.01969408474850169,0.014038095371925215,0.0058948758844070345,0.002072691759118087,4.777730156611184E-4,6.323466383750097E-5
freguesia do o,Freguesia do Ó,135832,2018,1.05,10500000,"10,5",0.05407266365482305,0.05866068981992173,0.07066122380152746,0.06922087868078439,0.08379998173220822,0.09221721809635558,0.0866244633836166,0.07540382358934004,0.07201725603715388,0.07199617781587471,0.06927006119710245,0.05534438300533279,0.042395329066164535,0.029938100290176847,0.026136994386167067,0.01969408474850169,0.014038095371925215,0.0058948758844070345,0.002072691759118087,4.777730156611184E-4,6.323466383750097E-5
freguesia do o,Freguesia do Ó,134965,2019,1.05,10500000,"10,5",0.05407266365482305,0.05866068981992173,0.07066122380152746,0.06922087868078439,0.08379998173220822,0.09221721809635558,0.0866244633836166,0.07540382358934004,0.07201725603715388,0.07199617781587471,0.06927006119710245,0.05534438300533279,0.042395329066164535,0.029938100290176847,0.026136994386167067,0.01969408474850169,0.014038095371925215,0.0058948758844070345,0.002072691759118087,4.777730156611184E-4,6.323466383750097E-5
freguesia do o,Freguesia do Ó,134085,2020,1.05,10500000,"10,5",0.05407266365482305,0.05866068981992173,0.07066122380152746,0.06922087868078439,0.08379998173220822,0.09221721809635558,0.0866244633836166,0.07540382358934004,0.07201725603715388,0.07199617781587471,0.06927006119710245,0.05534438300533279,0.042395329066164535,0.029938100290176847,0.026136994386167067,0.01969408474850169,0.014038095371925215,0.0058948758844070345,0.002072691759118087,4.777730156611184E-4,6.323466383750097E-5
freguesia do o,Freguesia do Ó,133212,2021,1.05,10500000,"10,5",0.05407266365482305,0.05866068981992173,0.07066122380152746,0.06922087868078439,0.08379998173220822,0.09221721809635558,0.0866244633836166,0.07540382358934004,0.07201725603715388,0.07199617781587471,0.06927006119710245,0.05534438300533279,0.042395329066164535,0.029938100290176847,0.026136994386167067,0.01969408474850169,0.014038095371925215,0.0058948758844070345,0.002072691759118087,4.777730156611184E-4,6.323466383750097E-5
jaragua,Jaraguá,212110,2017,2.76,27600000,"27,6",0.071519007888842,0.08164248071075328,0.09464987176573711,0.0852081507212501,0.09099763010096419,0.09541278446904522,0.09041327143460053,0.08087956800744517,0.07303401183867372,0.0641982923741194,0.05547619820580246,0.041446179484682225,0.02905561146641561,0.018899674274150787,0.01274226536376327,0.00726660823080003,0.004220368145959809,0.0016881472583839237,7.033946909933015E-4,1.569111233754288E-4,3.2464370353536995E-5
jaragua,Jaraguá,216217,2018,2.76,27600000,"27,6",0.071519007888842,0.08164248071075328,0.09464987176573711,0.0852081507212501,0.09099763010096419,0.09541278446904522,0.09041327143460053,0.08087956800744517,0.07303401183867372,0.0641982923741194,0.05547619820580246,0.041446179484682225,0.02905561146641561,0.018899674274150787,0.01274226536376327,0.00726660823080003,0.004220368145959809,0.0016881472583839237,7.033946909933015E-4,1.569111233754288E-4,3.2464370353536995E-5
jaragua,Jaraguá,220375,2019,2.76,27600000,"27,6",0.071519007888842,0.08164248071075328,0.09464987176573711,0.0852081507212501,0.09099763010096419,0.09541278446904522,0.09041327143460053,0.08087956800744517,0.07303401183867372,0.0641982923741194,0.05547619820580246,0.041446179484682225,0.02905561146641561,0.018899674274150787,0.01274226536376327,0.00726660823080003,0.004220368145959809,0.0016881472583839237,7.033946909933015E-4,1.569111233754288E-4,3.2464370353536995E-5
jaragua,Jaraguá,224583,2020,2.76,27600000,"27,6",0.071519007888842,0.08164248071075328,0.09464987176573711,0.0852081507212501,0.09099763010096419,0.09541278446904522,0.09041327143460053,0.08087956800744517,0.07303401183867372,0.0641982923741194,0.05547619820580246,0.041446179484682225,0.02905561146641561,0.018899674274150787,0.01274226536376327,0.00726660823080003,0.004220368145959809,0.0016881472583839237,7.033946909933015E-4,1.569111233754288E-4,3.2464370353536995E-5
jaragua,Jaraguá,228871,2021,2.76,27600000,"27,6",0.071519007888842,0.08164248071075328,0.09464987176573711,0.0852081507212501,0.09099763010096419,0.09541278446904522,0.09041327143460053,0.08087956800744517,0.07303401183867372,0.0641982923741194,0.05547619820580246,0.041446179484682225,0.02905561146641561,0.018899674274150787,0.01274226536376327,0.00726660823080003,0.004220368145959809,0.0016881472583839237,7.033946909933015E-4,1.569111233754288E-4,3.2464370353536995E-5
limao,Limão,76818,2017,630.0,6300000,"6,3",0.05883159456057037,0.062396390332672726,0.07016166224183275,0.07125852247940272,0.08858392850465542,0.09292151217140934,0.0876864974011891,0.07604482169788979,0.06910219496690723,0.06582407857507884,0.06382978723404255,0.05438183200588316,0.04254072716848022,0.029627690735270287,0.02533996435204228,0.018796195889266974,0.013935110745491032,0.006107517231923619,0.0020441486245621906,4.8610851437759414E-4,9.971456705181418E-5
limao,Limão,76304,2018,630.0,6300000,"6,3",0.05883159456057037,0.062396390332672726,0.07016166224183275,0.07125852247940272,0.08858392850465542,0.09292151217140934,0.0876864974011891,0.07604482169788979,0.06910219496690723,0.06582407857507884,0.06382978723404255,0.05438183200588316,0.04254072716848022,0.029627690735270287,0.02533996435204228,0.018796195889266974,0.013935110745491032,0.006107517231923619,0.0020441486245621906,4.8610851437759414E-4,9.971456705181418E-5
limao,Limão,75785,2019,630.0,6300000,"6,3",0.05883159456057037,0.062396390332672726,0.07016166224183275,0.07125852247940272,0.08858392850465542,0.09292151217140934,0.0876864974011891,0.07604482169788979,0.06910219496690723,0.06582407857507884,0.06382978723404255,0.05438183200588316,0.04254072716848022,0.029627690735270287,0.02533996435204228,0.018796195889266974,0.013935110745491032,0.006107517231923619,0.0020441486245621906,4.8610851437759414E-4,9.971456705181418E-5
limao,Limão,75258,2020,630.0,6300000,"6,3",0.05883159456057037,0.062396390332672726,0.07016166224183275,0.07125852247940272,0.08858392850465542,0.09292151217140934,0.0876864974011891,0.07604482169788979,0.06910219496690723,0.06582407857507884,0.06382978723404255,0.05438183200588316,0.04254072716848022,0.029627690735270287,0.02533996435204228,0.018796195889266974,0.013935110745491032,0.006107517231923619,0.0020441486245621906,4.8610851437759414E-4,9.971456705181418E-5
limao,Limão,74736,2021,630.0,6300000,"6,3",0.05883159456057037,0.062396390332672726,0.07016166224183275,0.07125852247940272,0.08858392850465542,0.09292151217140934,0.0876864974011891,0.07604482169788979,0.06910219496690723,0.06582407857507884,0.06382978723404255,0.05438183200588316,0.04254072716848022,0.029627690735270287,0.02533996435204228,0.018796195889266974,0.013935110745491032,0.006107517231923619,0.0020441486245621906,4.8610851437759414E-4,9.971456705181418E-5
perus,Perus,85185,2017,2.39,23900000,"23,9",0.07491239228303839,0.08295609013929939,0.09800840535248856,0.08907927718956939,0.09421726713806478,0.08916657313529625,0.08818137603352165,0.08220783917592628,0.07608465212565628,0.06159352513499695,0.050195168792946485,0.03808597403569157,0.028221532168556,0.01797049397034432,0.013032037612081758,0.008118522952598302,0.0046640976716924186,0.0018456857096536845,8.854303066581865E-4,1.4965019267462306E-4,3.7412548168655765E-5
perus,Perus,85882,2018,2.39,23900000,"23,9",0.07491239228303839,0.08295609013929939,0.09800840535248856,0.08907927718956939,0.09421726713806478,0.08916657313529625,0.08818137603352165,0.08220783917592628,0.07608465212565628,0.06159352513499695,0.050195168792946485,0.03808597403569157,0.028221532168556,0.01797049397034432,0.013032037612081758,0.008118522952598302,0.0046640976716924186,0.0018456857096536845,8.854303066581865E-4,1.4965019267462306E-4,3.7412548168655765E-5
perus,Perus,86572,2019,2.39,23900000,"23,9",0.07491239228303839,0.08295609013929939,0.09800840535248856,0.08907927718956939,0.09421726713806478,0.08916657313529625,0.08818137603352165,0.08220783917592628,0.07608465212565628,0.06159352513499695,0.050195168792946485,0.03808597403569157,0.028221532168556,0.01797049397034432,0.013032037612081758,0.008118522952598302,0.0046640976716924186,0.0018456857096536845,8.854303066581865E-4,1.4965019267462306E-4,3.7412548168655765E-5
perus,Perus,87257,2020,2.39,23900000,"23,9",0.07491239228303839,0.08295609013929939,0.09800840535248856,0.08907927718956939,0.09421726713806478,0.08916657313529625,0.08818137603352165,0.08220783917592628,0.07608465212565628,0.06159352513499695,0.050195168792946485,0.03808597403569157,0.028221532168556,0.01797049397034432,0.013032037612081758,0.008118522952598302,0.0046640976716924186,0.0018456857096536845,8.854303066581865E-4,1.4965019267462306E-4,3.7412548168655765E-5
perus,Perus,87947,2021,2.39,23900000,"23,9",0.07491239228303839,0.08295609013929939,0.09800840535248856,0.08907927718956939,0.09421726713806478,0.08916657313529625,0.08818137603352165,0.08220783917592628,0.07608465212565628,0.06159352513499695,0.050195168792946485,0.03808597403569157,0.028221532168556,0.01797049397034432,0.013032037612081758,0.008118522952598302,0.0046640976716924186,0.0018456857096536845,8.854303066581865E-4,1.4965019267462306E-4,3.7412548168655765E-5
pirituba,Pirituba,167640,2017,1.71,17100000,"17,1",0.06042958119703926,0.06291869875127284,0.07244642144690379,0.07164251984445992,0.0850885184986691,0.09327640519022694,0.08779200981355438,0.07659098081950325,0.07395299259815043,0.07090412133554853,0.06486592707719242,0.05269426133352389,0.0403975442294752,0.02931561176911946,0.023194049937176577,0.01667946954403892,0.010796100779486813,0.004936551321673783,0.001685215951789723,3.0965098760800565E-4,4.763861347815472E-5
pirituba,Pirituba,167516,2018,1.71,17100000,"17,1",0.06042958119703926,0.06291869875127284,0.07244642144690379,0.07164251984445992,0.0850885184986691,0.09327640519022694,0.08779200981355438,0.07659098081950325,0.07395299259815043,0.07090412133554853,0.06486592707719242,0.05269426133352389,0.0403975442294752,0.02931561176911946,0.023194049937176577,0.01667946954403892,0.010796100779486813,0.004936551321673783,0.001685215951789723,3.0965098760800565E-4,4.763861347815472E-5
pirituba,Pirituba,167369,2019,1.71,17100000,"17,1",0.06042958119703926,0.06291869875127284,0.07244642144690379,0.07164251984445992,0.0850885184986691,0.09327640519022694,0.08779200981355438,0.07659098081950325,0.07395299259815043,0.07090412133554853,0.06486592707719242,0.05269426133352389,0.0403975442294752,0.02931561176911946,0.023194049937176577,0.01667946954403892,0.010796100779486813,0.004936551321673783,0.001685215951789723,3.0965098760800565E-4,4.763861347815472E-5
pirituba,Pirituba,167201,2020,1.71,17100000,"17,1",0.06042958119703926,0.06291869875127284,0.07244642144690379,0.07164251984445992,0.0850885184986691,0.09327640519022694,0.08779200981355438,0.07659098081950325,0.07395299259815043,0.07090412133554853,0.06486592707719242,0.05269426133352389,0.0403975442294752,0.02931561176911946,0.023194049937176577,0.01667946954403892,0.010796100779486813,0.004936551321673783,0.001685215951789723,3.0965098760800565E-4,4.763861347815472E-5
pirituba,Pirituba,167032,2021,1.71,17100000,"17,1",0.06042958119703926,0.06291869875127284,0.07244642144690379,0.07164251984445992,0.0850885184986691,0.09327640519022694,0.08779200981355438,0.07659098081950325,0.07395299259815043,0.07090412133554853,0.06486592707719242,0.05269426133352389,0.0403975442294752,0.02931561176911946,0.023194049937176577,0.01667946954403892,0.010796100779486813,0.004936551321673783,0.001685215951789723,3.0965098760800565E-4,4.763861347815472E-5
sao domingos,São Domingos,83914,2017,1.0,10000000,10,0.06152540574944309,0.06473132727508457,0.07265183927961058,0.07170892118383367,0.08450903433400517,0.09275956767205308,0.08684275662105301,0.07782610233018634,0.07556309890032177,0.0700823874686185,0.062291526702261825,0.050175029171528586,0.041205520785450776,0.03090414058908808,0.024256568013860898,0.016100326485390663,0.010619615053687399,0.004384569145362611,0.0012375800007071885,4.360996192968188E-4,5.89323809860566E-5
sao domingos,São Domingos,83741,2018,1.0,10000000,10,0.06152540574944309,0.06473132727508457,0.07265183927961058,0.07170892118383367,0.08450903433400517,0.09275956767205308,0.08684275662105301,0.07782610233018634,0.07556309890032177,0.0700823874686185,0.062291526702261825,0.050175029171528586,0.041205520785450776,0.03090414058908808,0.024256568013860898,0.016100326485390663,0.010619615053687399,0.004384569145362611,0.0012375800007071885,4.360996192968188E-4,5.89323809860566E-5
sao domingos,São Domingos,83557,2019,1.0,10000000,10,0.06152540574944309,0.06473132727508457,0.07265183927961058,0.07170892118383367,0.08450903433400517,0.09275956767205308,0.08684275662105301,0.07782610233018634,0.07556309890032177,0.0700823874686185,0.062291526702261825,0.050175029171528586,0.041205520785450776,0.03090414058908808,0.024256568013860898,0.016100326485390663,0.010619615053687399,0.004384569145362611,0.0012375800007071885,4.360996192968188E-4,5.89323809860566E-5
sao domingos,São Domingos,83362,2020,1.0,10000000,10,0.06152540574944309,0.06473132727508457,0.07265183927961058,0.07170892118383367,0.08450903433400517,0.09275956767205308,0.08684275662105301,0.07782610233018634,0.07556309890032177,0.0700823874686185,0.062291526702261825,0.050175029171528586,0.041205520785450776,0.03090414058908808,0.024256568013860898,0.016100326485390663,0.010619615053687399,0.004384569145362611,0.0012375800007071885,4.360996192968188E-4,5.89323809860566E-5
sao domingos,São Domingos,83168,2021,1.0,10000000,10,0.06152540574944309,0.06473132727508457,0.07265183927961058,0.07170892118383367,0.08450903433400517,0.09275956767205308,0.08684275662105301,0.07782610233018634,0.07556309890032177,0.0700823874686185,0.062291526702261825,0.050175029171528586,0.041205520785450776,0.03090414058908808,0.024256568013860898,0.016100326485390663,0.010619615053687399,0.004384569145362611,0.0012375800007071885,4.360996192968188E-4,5.89323809860566E-5
alto de pinheiros,Alto de Pinheiros,41049,2017,770.0,7700000,"7,7",0.04100470811976715,0.041607718533293134,0.04705800496323956,0.054201359092701254,0.06820975485307419,0.07368323399123315,0.08245007769557251,0.07143354129461697,0.07036667671684023,0.08010761416610618,0.07359046315838301,0.06869680172553749,0.05935014031588469,0.048148062249228844,0.043555906023146324,0.032191478999002716,0.022566505090799452,0.01342857805505949,0.006146067676322564,0.0018786093652155761,3.246979149755317E-4
alto de pinheiros,Alto de Pinheiros,40741,2018,770.0,7700000,"7,7",0.04100470811976715,0.041607718533293134,0.04705800496323956,0.054201359092701254,0.06820975485307419,0.07368323399123315,0.08245007769557251,0.07143354129461697,0.07036667671684023,0.08010761416610618,0.07359046315838301,0.06869680172553749,0.05935014031588469,0.048148062249228844,0.043555906023146324,0.032191478999002716,0.022566505090799452,0.01342857805505949,0.006146067676322564,0.0018786093652155761,3.246979149755317E-4
alto de pinheiros,Alto de Pinheiros,40431,2019,770.0,7700000,"7,7",0.04100470811976715,0.041607718533293134,0.04705800496323956,0.054201359092701254,0.06820975485307419,0.07368323399123315,0.08245007769557251,0.07143354129461697,0.07036667671684023,0.08010761416610618,0.07359046315838301,0.06869680172553749,0.05935014031588469,0.048148062249228844,0.043555906023146324,0.032191478999002716,0.022566505090799452,0.01342857805505949,0.006146067676322564,0.0018786093652155761,3.246979149755317E-4
alto de pinheiros,Alto de Pinheiros,40117,2020,770.0,7700000,"7,7",0.04100470811976715,0.041607718533293134,0.04705800496323956,0.054201359092701254,0.06820975485307419,0.07368323399123315,0.08245007769557251,0.07143354129461697,0.07036667671684023,0.08010761416610618,0.07359046315838301,0.06869680172553749,0.05935014031588469,0.048148062249228844,0.043555906023146324,0.032191478999002716,0.022566505090799452,0.01342857805505949,0.006146067676322564,0.0018786093652155761,3.246979149755317E-4
alto de pinheiros,Alto de Pinheiros,39806,2021,770.0,7700000,"7,7",0.04100470811976715,0.041607718533293134,0.04705800496323956,0.054201359092701254,0.06820975485307419,0.07368323399123315,0.08245007769557251,0.07143354129461697,0.07036667671684023,0.08010761416610618,0.07359046315838301,0.06869680172553749,0.05935014031588469,0.048148062249228844,0.043555906023146324,0.032191478999002716,0.022566505090799452,0.01342857805505949,0.006146067676322564,0.0018786093652155761,3.246979149755317E-4
barra funda,Barra Funda,15043,2017,560.0,5600000,"5,6",0.05040673016755892,0.0476951957171661,0.04609608565667802,0.052005840228047,0.08072029479246333,0.10109156643259404,0.09886671765278454,0.08551762497392755,0.06528540638253494,0.06570256552874922,0.06465966766321352,0.0552735868733922,0.0497809914482375,0.034415629562678164,0.029548772856844888,0.028923034137523465,0.023499965236737815,0.013279566154487938,0.005214489327678509,0.001321003963011889,5.562121949523743E-4
barra funda,Barra Funda,15132,2018,560.0,5600000,"5,6",0.05040673016755892,0.0476951957171661,0.04609608565667802,0.052005840228047,0.08072029479246333,0.10109156643259404,0.09886671765278454,0.08551762497392755,0.06528540638253494,0.06570256552874922,0.06465966766321352,0.0552735868733922,0.0497809914482375,0.034415629562678164,0.029548772856844888,0.028923034137523465,0.023499965236737815,0.013279566154487938,0.005214489327678509,0.001321003963011889,5.562121949523743E-4
barra funda,Barra Funda,15220,2019,560.0,5600000,"5,6",0.05040673016755892,0.0476951957171661,0.04609608565667802,0.052005840228047,0.08072029479246333,0.10109156643259404,0.09886671765278454,0.08551762497392755,0.06528540638253494,0.06570256552874922,0.06465966766321352,0.0552735868733922,0.0497809914482375,0.034415629562678164,0.029548772856844888,0.028923034137523465,0.023499965236737815,0.013279566154487938,0.005214489327678509,0.001321003963011889,5.562121949523743E-4
barra funda,Barra Funda,15306,2020,560.0,5600000,"5,6",0.05040673016755892,0.0476951957171661,0.04609608565667802,0.052005840228047,0.08072029479246333,0.10109156643259404,0.09886671765278454,0.08551762497392755,0.06528540638253494,0.06570256552874922,0.06465966766321352,0.0552735868733922,0.0497809914482375,0.034415629562678164,0.029548772856844888,0.028923034137523465,0.023499965236737815,0.013279566154487938,0.005214489327678509,0.001321003963011889,5.562121949523743E-4
barra funda,Barra Funda,15393,2021,560.0,5600000,"5,6",0.05040673016755892,0.0476951957171661,0.04609608565667802,0.052005840228047,0.08072029479246333,0.10109156643259404,0.09886671765278454,0.08551762497392755,0.06528540638253494,0.06570256552874922,0.06465966766321352,0.0552735868733922,0.0497809914482375,0.034415629562678164,0.029548772856844888,0.028923034137523465,0.023499965236737815,0.013279566154487938,0.005214489327678509,0.001321003963011889,5.562121949523743E-4
butanta,Butantã,53790,2017,1.25,12500000,"12,5",0.04301055428444904,0.04310281201564691,0.04666396043988486,0.053361871724850546,0.08017196841095284,0.09794080743966345,0.09105838069230202,0.07485792309395527,0.06814156026275002,0.06847368809506237,0.06581666543656359,0.061351391246586465,0.05157207173961178,0.03963392132260683,0.03544542032622334,0.02747435235072699,0.020038379216178317,0.00965015868329766,0.0039855339877481735,0.0014023175142076907,1.4761236991659902E-4
butanta,Butantã,53706,2018,1.25,12500000,"12,5",0.04301055428444904,0.04310281201564691,0.04666396043988486,0.053361871724850546,0.08017196841095284,0.09794080743966345,0.09105838069230202,0.07485792309395527,0.06814156026275002,0.06847368809506237,0.06581666543656359,0.061351391246586465,0.05157207173961178,0.03963392132260683,0.03544542032622334,0.02747435235072699,0.020038379216178317,0.00965015868329766,0.0039855339877481735,0.0014023175142076907,1.4761236991659902E-4
butanta,Butantã,53615,2019,1.25,12500000,"12,5",0.04301055428444904,0.04310281201564691,0.04666396043988486,0.053361871724850546,0.08017196841095284,0.09794080743966345,0.09105838069230202,0.07485792309395527,0.06814156026275002,0.06847368809506237,0.06581666543656359,0.061351391246586465,0.05157207173961178,0.03963392132260683,0.03544542032622334,0.02747435235072699,0.020038379216178317,0.00965015868329766,0.0039855339877481735,0.0014023175142076907,1.4761236991659902E-4
